YEAR,ZIP_Code,modeled_bill,utility,census_bill
2022,07306,127.70,PSE&G,145.22
2022,07307,144.71,PSE&G,131.68
2022,07310,97.97,PSE&G,131.68
2022,07311,93.32,PSE&G,131.68
2022,07401,217.05,Rockland Electric,205.77
2022,07403,195.68,PSE&G,178.44
2022,07405,165.55,JCP&L,152.16
2022,07407,180.66,PSE&G,203.05
2022,07410,209.05,PSE&G,203.05
2022,07416,142.33,JCP&L,182.40
2022,07417,254.49,PSE&G,205.77
2022,07418,183.68,JCP&L,182.40
2022,07419,146.72,JCP&L,182.40
2022,07420,193.49,PSE&G,178.44
2022,07421,222.71,PSE&G,178.51
2022,07422,220.81,PSE&G,182.40
2022,07423,240.23,PSE&G,268.60
2022,07424,177.63,PSE&G,200.02
2022,07430,197.11,Rockland Electric,205.77
2022,07432,201.95,PSE&G,205.77
2022,07435,228.71,PSE&G,167.97
2022,07436,235.61,Rockland Electric,205.72
2022,07438,217.28,PSE&G,155.00
2022,07439,170.85,JCP&L,182.40
2022,07440,172.37,JCP&L,152.16
2022,07442,194.72,PSE&G,178.44
2022,07444,131.09,JCP&L,152.16
2022,07446,227.60,Rockland Electric,205.77
2022,07450,222.16,PSE&G,268.52
2022,07452,232.76,PSE&G,268.60
2022,07456,231.52,PSE&G,178.44
2022,07457,116.51,JCP&L,152.16
2022,07458,271.17,Rockland Electric,268.60
2022,07460,175.64,JCP&L,181.06
2022,07461,159.31,JCP&L,182.40
2022,07462,138.80,JCP&L,182.40
2022,07463,217.56,PSE&G,205.77
2022,07465,191.88,PSE&G,178.44
2022,07470,206.04,PSE&G,184.35
2022,07480,204.70,PSE&G,178.44
2022,07481,233.86,PSE&G,205.77
2022,07501,141.02,PSE&G,210.36
2022,07502,179.48,PSE&G,210.36
2022,07503,156.15,PSE&G,210.36
2022,07504,169.76,PSE&G,210.36
2022,07505,111.45,PSE&G,210.36
2022,07506,191.53,PSE&G,200.02
2022,07508,186.21,PSE&G,200.03
2022,07512,206.69,PSE&G,200.02
2022,07513,165.05,PSE&G,210.36
2022,07514,148.95,PSE&G,210.36
2022,07522,153.61,PSE&G,210.36
2022,07524,152.65,PSE&G,210.36
2022,07601,131.34,PSE&G,225.47
2022,07603,197.43,PSE&G,225.47
2022,07604,193.12,PSE&G,180.62
2022,07605,191.70,PSE&G,162.07
2022,07606,186.26,PSE&G,180.62
2022,07607,200.26,PSE&G,214.99
2022,07608,164.13,PSE&G,180.62
2022,07620,259.83,PSE&G,257.35
2022,07621,199.98,PSE&G,214.99
2022,07624,227.28,PSE&G,257.35
2022,07626,212.84,PSE&G,257.35
2022,07627,244.08,PSE&G,257.35
2022,07628,199.63,PSE&G,214.99
2022,07630,223.12,PSE&G,268.60
2022,07631,163.11,PSE&G,257.35
2022,07632,237.03,PSE&G,257.35
2022,07640,227.62,PSE&G,257.35
2022,07641,242.99,PSE&G,257.35
2022,07642,223.86,PSE&G,268.60
2022,07643,158.59,PSE&G,180.62
2022,07644,161.99,PSE&G,203.05
2022,07645,214.10,PSE&G,257.35
2022,07646,195.94,PSE&G,214.99
2022,07647,213.35,PSE&G,257.35
2022,07648,208.72,PSE&G,257.35
2022,07649,230.78,PSE&G,268.60
2022,07650,156.63,PSE&G,162.07
2022,07652,223.36,PSE&G,214.99
2022,07656,211.12,PSE&G,257.35
2022,07657,177.65,PSE&G,162.07
2022,07660,165.73,PSE&G,225.47
2022,07661,206.57,PSE&G,214.99
2022,07662,201.12,PSE&G,214.99
2022,07663,195.07,PSE&G,203.05
2022,07666,205.44,PSE&G,225.47
2022,07670,221.16,PSE&G,257.35
2022,07675,211.50,PSE&G,262.09
2022,07676,226.97,PSE&G,268.60
2022,07677,249.11,PSE&G,268.60
2022,07701,142.57,JCP&L,177.79
2022,07702,174.00,JCP&L,182.49
2022,07704,184.86,JCP&L,182.49
2022,07711,177.07,JCP&L,176.03
2022,07712,124.21,JCP&L,175.05
2022,07716,147.95,JCP&L,182.49
2022,07717,150.98,JCP&L,165.10
2022,07718,175.31,JCP&L,182.49
2022,07719,151.69,JCP&L,165.10
2022,07720,126.33,JCP&L,165.10
2022,07721,128.30,JCP&L,161.83
2022,07722,202.12,JCP&L,179.60
2022,07723,175.93,JCP&L,176.03
2022,07724,139.65,JCP&L,176.28
2022,07726,163.59,JCP&L,179.12
2022,07727,164.12,JCP&L,177.80
2022,07728,154.97,JCP&L,179.22
2022,07730,169.49,JCP&L,162.86
2022,07731,171.62,JCP&L,179.60
2022,07732,123.50,JCP&L,182.49
2022,07733,181.65,JCP&L,162.86
2022,07734,144.12,JCP&L,177.99
2022,07735,154.45,JCP&L,160.52
2022,07737,170.83,JCP&L,182.49
2022,07738,174.00,JCP&L,162.86
2022,07739,183.02,JCP&L,182.49
2022,07740,121.74,JCP&L,176.03
2022,07746,183.53,JCP&L,179.63
2022,07747,145.13,JCP&L,155.89
2022,07748,169.36,JCP&L,176.85
2022,07750,132.36,JCP&L,182.49
2022,07751,176.14,JCP&L,179.63
2022,07753,138.65,JCP&L,165.10
2022,07755,176.61,JCP&L,176.03
2022,07756,147.27,JCP&L,165.10
2022,07757,171.10,JCP&L,176.03
2022,07758,164.66,JCP&L,182.49
2022,07760,170.84,JCP&L,182.49
2022,07762,149.72,JCP&L,165.10
2022,07764,161.03,JCP&L,176.03
2022,07801,138.55,JCP&L,153.69
2022,07803,160.70,JCP&L,178.22
2022,07821,177.46,JCP&L,184.78
2022,07822,181.21,JCP&L,182.40
2022,07823,148.24,JCP&L,211.76
2022,07825,177.06,JCP&L,211.25
2022,07826,169.13,JCP&L,182.40
2022,07827,158.29,JCP&L,182.40
2022,07828,134.75,JCP&L,178.22
2022,07830,186.47,JCP&L,187.33
2022,07832,174.11,JCP&L,211.76
2022,07833,186.64,JCP&L,211.76
2022,07834,164.86,JCP&L,150.95
2022,07836,156.77,JCP&L,178.22
2022,07838,179.89,JCP&L,211.76
2022,07840,147.93,JCP&L,204.99
2022,07843,167.09,JCP&L,182.40
2022,07844,165.05,JCP&L,211.76
2022,07846,205.65,JCP&L,211.76
2022,07847,171.06,JCP&L,178.22
2022,07848,166.77,JCP&L,182.40
2022,07849,171.33,JCP&L,152.38
2022,07850,169.02,JCP&L,178.22
2022,07851,175.97,JCP&L,182.40
2022,07852,141.11,JCP&L,178.22
2022,07853,189.14,JCP&L,178.22
2022,07856,127.66,JCP&L,178.22
2022,07857,145.67,JCP&L,178.22
2022,07860,160.14,JCP&L,182.96
2022,07863,166.42,JCP&L,211.76
2022,07865,171.45,JCP&L,200.88
2022,07866,153.46,JCP&L,152.16
2022,07869,168.87,JCP&L,177.77
2022,07871,178.77,JCP&L,182.40
2022,07874,169.09,JCP&L,182.51
2022,07876,180.75,JCP&L,178.22
2022,07878,175.64,JCP&L,134.70
2022,07880,179.17,JCP&L,211.76
2022,07882,159.78,JCP&L,211.36
2022,07885,137.61,JCP&L,153.59
2022,07901,205.79,PSE&G,162.75
2022,07920,207.36,PSE&G,195.01
2022,07921,170.32,PSE&G,195.31
2022,07922,227.07,PSE&G,162.75
2022,07924,236.68,PSE&G,195.31
2022,07927,145.47,JCP&L,180.52
2022,07928,168.50,JCP&L,180.52
2022,07930,201.75,JCP&L,178.22
2022,07931,257.01,PSE&G,191.61
2022,07932,144.60,JCP&L,180.52
2022,07933,181.11,JCP&L,180.52
2022,07934,235.37,PSE&G,195.31
2022,07935,200.96,JCP&L,180.52
2022,07936,176.54,JCP&L,134.70
2022,07940,158.61,JCP&L,180.52
2022,07945,200.47,JCP&L,178.22
2022,07946,184.72,JCP&L,180.52
2022,07950,149.65,JCP&L,155.02
2022,07960,141.99,JCP&L,180.40
2022,07970,191.53,JCP&L,178.22
2022,07974,209.39,PSE&G,162.75
2022,07976,187.12,JCP&L,180.52
2022,07977,237.82,PSE&G,195.31
2022,07980,169.50,JCP&L,180.52
2022,07981,163.84,JCP&L,180.52
2022,08001,221.38,Atlantic City Electric,224.86
2022,08002,184.25,PSE&G,211.78
2022,08003,222.23,PSE&G,211.76
2022,08004,218.12,PSE&G,182.25
2022,08005,167.06,JCP&L,174.64
2022,08006,175.34,JCP&L,174.64
2022,08007,175.59,PSE&G,180.37
2022,08008,171.66,JCP&L,174.64
2022,08009,206.90,PSE&G,182.25
2022,08010,176.97,Atlantic City Electric,213.14
2022,08012,195.50,PSE&G,192.45
2022,08014,222.46,Atlantic City Electric,210.88
2022,08015,203.80,Atlantic City Electric,219.22
2022,08016,187.87,Atlantic City Electric,213.20
2022,08019,215.10,Atlantic City Electric,219.22
2022,08020,219.25,Atlantic City Electric,210.88
2022,08021,164.43,PSE&G,181.12
2022,08022,226.73,Atlantic City Electric,219.22
2022,08023,225.28,Atlantic City Electric,224.86
2022,08026,224.73,PSE&G,211.78
2022,08027,210.67,Atlantic City Electric,210.88
2022,08028,181.10,Atlantic City Electric,210.78
2022,08029,201.85,PSE&G,182.25
2022,08030,188.22,PSE&G,205.33
2022,08031,189.36,PSE&G,182.25
2022,08032,264.59,PSE&G,205.62
2022,08033,210.83,PSE&G,202.66
2022,08034,201.45,PSE&G,211.78
2022,08035,214.00,PSE&G,180.30
2022,08036,220.60,Atlantic City Electric,219.22
2022,08037,200.51,Atlantic City Electric,216.08
2022,08038,208.11,Atlantic City Electric,224.86
2022,08041,237.04,Atlantic City Electric,219.22
2022,08042,212.78,Atlantic City Electric,219.22
2022,08043,183.47,PSE&G,211.78
2022,08045,204.56,PSE&G,180.30
2022,08046,213.86,Atlantic City Electric,213.14
2022,08048,195.46,Atlantic City Electric,219.22
2022,08049,197.64,PSE&G,180.62
2022,08050,165.96,JCP&L,174.64
2022,08051,187.05,Atlantic City Electric,209.57
2022,08052,155.27,Atlantic City Electric,209.32
2022,08053,189.33,Atlantic City Electric,209.32
2022,08054,187.23,Atlantic City Electric,209.32
2022,08055,220.32,Atlantic City Electric,209.33
2022,08056,232.93,Atlantic City Electric,210.88
2022,08057,217.15,Atlantic City Electric,209.38
2022,08059,203.90,PSE&G,182.42
2022,08060,190.20,Atlantic City Electric,219.22
2022,08061,213.99,Atlantic City Electric,210.88
2022,08062,231.59,Atlantic City Electric,210.88
2022,08063,205.48,Atlantic City Electric,205.62
2022,08065,184.91,Atlantic City Electric,213.14
2022,08066,182.42,Atlantic City Electric,205.63
2022,08067,218.34,Atlantic City Electric,224.86
2022,08068,186.21,Atlantic City Electric,219.22
2022,08069,182.40,Atlantic City Electric,224.86
2022,08070,193.29,Atlantic City Electric,224.86
2022,08071,197.00,Atlantic City Electric,210.88
2022,08072,216.69,Atlantic City Electric,224.86
2022,08075,189.04,Atlantic City Electric,213.14
2022,08077,210.46,Atlantic City Electric,213.13
2022,08078,197.94,PSE&G,182.25
2022,08079,187.31,Atlantic City Electric,224.86
2022,08080,210.61,Atlantic City Electric,206.53
2022,08081,212.99,PSE&G,183.13
2022,08083,208.93,PSE&G,180.95
2022,08084,198.32,PSE&G,180.30
2022,08085,210.87,Atlantic City Electric,210.97
2022,08086,173.49,Atlantic City Electric,205.62
2022,08087,165.00,JCP&L,175.94
2022,08088,225.58,Atlantic City Electric,219.22
2022,08089,223.68,PSE&G,182.25
2022,08090,222.61,Atlantic City Electric,205.62
2022,08091,200.34,PSE&G,182.25
2022,08092,174.03,JCP&L,174.64
2022,08093,177.42,Atlantic City Electric,205.62
2022,08094,203.06,Atlantic City Electric,211.91
2022,08096,191.58,Atlantic City Electric,205.62
2022,08097,225.29,Atlantic City Electric,205.62
2022,08098,207.18,Atlantic City Electric,224.83
2022,08102,137.01,PSE&G,209.50
2022,08103,174.84,PSE&G,209.50
2022,08104,164.20,PSE&G,209.46
2022,08105,175.19,PSE&G,209.50
2022,08106,201.85,PSE&G,180.30
2022,08107,174.87,PSE&G,185.56
2022,08108,183.63,PSE&G,180.30
2022,08109,196.12,PSE&G,209.50
2022,08110,201.00,PSE&G,209.50
2022,08201,180.21,Atlantic City Electric,184.03
2022,08202,209.98,Atlantic City Electric,167.91
2022,08203,176.43,Atlantic City Electric,184.03
2022,08204,196.92,Atlantic City Electric,167.91
2022,08205,189.46,Atlantic City Electric,184.03
2022,08210,202.55,Atlantic City Electric,167.91
2022,08212,209.87,Atlantic City Electric,167.91
2022,08215,199.57,Atlantic City Electric,192.64
2022,08221,217.24,Atlantic City Electric,193.27
2022,08223,208.47,Atlantic City Electric,167.91
2022,08224,225.68,Atlantic City Electric,219.22
2022,08225,210.00,Atlantic City Electric,184.03
2022,08226,172.60,Atlantic City Electric,167.91
2022,08230,208.17,Atlantic City Electric,167.91
2022,08232,177.14,Atlantic City Electric,190.54
2022,08234,201.05,Atlantic City Electric,224.87
2022,08241,216.51,Atlantic City Electric,184.03
2022,08242,189.41,Atlantic City Electric,167.91
2022,08243,180.98,Atlantic City Electric,167.91
2022,08244,164.46,Atlantic City Electric,168.00
2022,08246,192.37,Atlantic City Electric,167.91
2022,08247,205.32,Atlantic City Electric,167.91
2022,08248,203.57,Atlantic City Electric,167.91
2022,08251,202.35,Atlantic City Electric,167.91
2022,08260,168.06,Atlantic City Electric,167.91
2022,08270,204.70,Atlantic City Electric,171.36
2022,08302,189.06,Atlantic City Electric,217.62
2022,08310,173.34,Atlantic City Electric,224.87
2022,08311,212.56,Atlantic City Electric,180.04
2022,08312,193.37,Atlantic City Electric,210.88
2022,08314,220.51,Atlantic City Electric,180.04
2022,08316,195.59,Atlantic City Electric,180.04
2022,08317,219.38,Atlantic City Electric,224.87
2022,08318,211.92,Atlantic City Electric,224.86
2022,08319,205.08,Atlantic City Electric,224.87
2022,08321,190.76,Atlantic City Electric,180.04
2022,08322,215.12,Atlantic City Electric,210.88
2022,08323,215.31,Atlantic City Electric,224.86
2022,08324,191.35,Atlantic City Electric,180.04
2022,08326,202.21,Atlantic City Electric,224.87
2022,08327,207.20,Atlantic City Electric,180.04
2022,08328,213.53,Atlantic City Electric,210.88
2022,08329,227.83,Atlantic City Electric,180.04
2022,08330,184.59,Atlantic City Electric,224.43
2022,08332,188.33,Atlantic City Electric,181.21
2022,08340,213.63,Atlantic City Electric,209.94
2022,08341,171.88,Atlantic City Electric,224.87
2022,08343,220.78,Atlantic City Electric,215.69
2022,08344,209.44,Atlantic City Electric,206.65
2022,08345,206.34,Atlantic City Electric,180.04
2022,08346,212.78,Atlantic City Electric,224.87
2022,08348,205.26,Atlantic City Electric,180.04
2022,08349,217.80,Atlantic City Electric,180.04
2022,08350,212.78,Atlantic City Electric,224.87
2022,08352,212.78,Atlantic City Electric,224.86
2022,08353,209.92,Atlantic City Electric,224.86
2022,08360,184.60,Atlantic City Electric,183.40
2022,08361,200.47,Atlantic City Electric,180.04
2022,08401,134.69,Atlantic City Electric,184.03
2022,08402,184.59,Atlantic City Electric,184.03
2022,08403,198.64,Atlantic City Electric,184.03
2022,08406,176.08,Atlantic City Electric,184.03
2022,08501,177.56,JCP&L,183.23
2022,08502,225.32,PSE&G,215.04
2022,08505,185.78,Atlantic City Electric,213.50
2022,08510,205.00,JCP&L,179.14
2022,08511,182.10,Atlantic City Electric,219.22
2022,08512,169.32,PSE&G,216.72
2022,08514,183.49,JCP&L,174.90
2022,08515,216.79,Atlantic City Electric,219.19
2022,08518,191.29,Atlantic City Electric,213.14
2022,08520,177.10,PSE&G,207.37
2022,08525,224.67,PSE&G,202.81
2022,08527,164.06,JCP&L,169.12
2022,08528,211.89,PSE&G,221.41
2022,08530,153.64,JCP&L,190.86
2022,08533,169.33,JCP&L,169.12
2022,08534,221.50,PSE&G,204.89
2022,08535,191.53,JCP&L,179.14
2022,08536,148.27,PSE&G,229.43
2022,08540,184.45,PSE&G,209.82
2022,08542,157.31,PSE&G,204.89
2022,08550,216.33,PSE&G,204.89
2022,08551,186.32,JCP&L,189.23
2022,08553,216.61,PSE&G,215.04
2022,08554,184.55,Atlantic City Electric,213.14
2022,08555,166.88,JCP&L,179.14
2022,08558,224.77,PSE&G,214.95
2022,08559,177.28,JCP&L,189.23
2022,08560,239.56,PSE&G,208.83
2022,08561,202.26,PSE&G,207.37
2022,08562,179.50,Atlantic City Electric,219.22
2022,08608,113.73,PSE&G,249.81
2022,08609,159.62,PSE&G,237.30
2022,08610,149.70,JCP&L,212.78
2022,08611,128.27,JCP&L,248.82
2022,08618,165.95,PSE&G,249.81
2022,08619,191.99,PSE&G,207.37
2022,08620,207.59,PSE&G,210.19
2022,08628,176.98,PSE&G,249.81
2022,08629,186.61,PSE&G,231.87
2022,08638,181.16,PSE&G,249.81
2022,08640,170.96,Atlantic City Electric,219.22
2022,08641,183.95,Atlantic City Electric,219.22
2022,08648,183.61,PSE&G,205.02
2022,08690,208.19,PSE&G,207.37
2022,08691,184.03,PSE&G,207.02
2022,08701,139.25,JCP&L,168.81
2022,08720,173.88,JCP&L,165.10
2022,08721,164.89,JCP&L,156.46
2022,08722,173.25,JCP&L,156.46
2022,08723,158.76,JCP&L,146.44
2022,08724,159.48,JCP&L,146.52
2022,08730,175.56,JCP&L,165.10
2022,08731,169.73,JCP&L,174.64
2022,08732,171.49,JCP&L,156.46
2022,08733,148.91,JCP&L,169.12
2022,08734,173.94,JCP&L,174.64
2022,08735,162.84,JCP&L,156.46
2022,08736,169.52,JCP&L,165.10
2022,08738,178.88,JCP&L,146.44
2022,08740,166.79,JCP&L,156.46
2022,08741,173.53,JCP&L,156.46
2022,08742,161.82,JCP&L,146.44
2022,08750,180.60,JCP&L,165.10
2022,08751,138.07,JCP&L,156.46
2022,08752,148.26,JCP&L,156.46
2022,08753,163.35,JCP&L,155.60
2022,08755,152.93,JCP&L,156.46
2022,08757,159.23,JCP&L,160.54
2022,08758,167.31,JCP&L,174.64
2022,08759,140.88,JCP&L,169.14
2022,08801,163.40,JCP&L,189.23
2022,08802,185.21,JCP&L,196.05
2022,08804,175.63,JCP&L,196.45
2022,08805,174.37,PSE&G,193.65
2022,08807,208.40,PSE&G,193.92
2022,08809,146.89,JCP&L,189.23
2022,08810,195.23,PSE&G,229.43
2022,08812,198.31,PSE&G,198.97
2022,08816,201.57,PSE&G,189.27
2022,08817,171.33,PSE&G,160.85
2022,08820,197.36,PSE&G,182.87
2022,08821,223.97,PSE&G,195.31
2022,08822,161.48,JCP&L,189.23
2022,08823,159.77,PSE&G,215.04
2022,08824,226.50,PSE&G,229.43
2022,08825,166.78,JCP&L,189.23
2022,08826,166.10,JCP&L,189.23
2022,08827,173.32,JCP&L,190.96
2022,08828,158.66,PSE&G,142.76
2022,08829,160.89,JCP&L,189.23
2022,08830,185.88,PSE&G,144.73
2022,08831,202.93,PSE&G,143.47
2022,08832,146.24,PSE&G,160.64
2022,08833,177.55,JCP&L,189.23
2022,08835,196.37,PSE&G,193.65
2022,08836,261.85,PSE&G,194.85
2022,08837,157.23,PSE&G,160.63
2022,08840,202.24,PSE&G,158.16
2022,08844,205.57,PSE&G,204.91
2022,08846,197.60,PSE&G,204.33
2022,08848,176.02,JCP&L,189.23
2022,08850,218.98,PSE&G,176.47
2022,08852,171.64,PSE&G,229.43
2022,08853,215.25,PSE&G,194.54
2022,08854,184.87,PSE&G,198.69
2022,08857,188.71,PSE&G,142.79
2022,08859,175.06,PSE&G,149.58
2022,08861,161.38,PSE&G,152.25
2022,08863,197.48,PSE&G,153.44
2022,08865,153.36,JCP&L,211.76
2022,08867,185.31,JCP&L,189.23
2022,08869,178.05,PSE&G,193.65
2022,08872,182.10,PSE&G,151.83
2022,08873,181.34,PSE&G,215.04
2022,08876,184.60,PSE&G,194.30
2022,08879,183.75,PSE&G,148.20
2022,08880,188.16,PSE&G,193.70
2022,08882,204.06,PSE&G,167.74
2022,08884,196.46,PSE&G,142.76
2022,08886,173.36,JCP&L,211.76
2022,08887,132.91,JCP&L,189.23
2022,08889,169.96,JCP&L,189.23
2022,08901,145.58,PSE&G,167.74
2022,08902,172.56,PSE&G,207.88
2022,08904,158.01,PSE&G,167.74
2023,07001,159.76,PSE&G,172.04
2023,07002,149.32,PSE&G,175.63
2023,07003,169.16,PSE&G,202.96
2023,07004,217.29,PSE&G,225.29
2023,07005,157.20,JCP&L,148.80
2023,07006,203.40,PSE&G,225.29
2023,07008,182.47,PSE&G,172.04
2023,07009,206.94,PSE&G,225.29
2023,07010,145.57,PSE&G,157.93
2023,07011,169.90,PSE&G,186.25
2023,07012,180.14,PSE&G,186.25
2023,07013,194.51,PSE&G,210.61
2023,07014,178.47,PSE&G,186.25
2023,07016,208.87,PSE&G,163.72
2023,07017,140.06,PSE&G,187.49
2023,07018,136.51,PSE&G,187.49
2023,07020,119.38,PSE&G,157.93
2023,07021,262.07,PSE&G,225.29
2023,07022,155.32,PSE&G,157.93
2023,07023,224.40,PSE&G,193.94
2023,07024,125.39,PSE&G,157.93
2023,07026,167.80,PSE&G,197.10
2023,07027,179.87,PSE&G,163.72
2023,07028,225.93,PSE&G,224.87
2023,07029,130.33,PSE&G,175.63
2023,07030,113.97,PSE&G,143.10
2023,07031,171.74,PSE&G,207.63
2023,07032,166.25,PSE&G,175.63
2023,07033,210.53,PSE&G,174.37
2023,07034,126.94,JCP&L,148.88
2023,07035,136.71,JCP&L,148.86
2023,07036,181.53,PSE&G,152.91
2023,07039,224.74,PSE&G,233.22
2023,07040,200.90,PSE&G,238.45
2023,07041,198.07,PSE&G,233.22
2023,07042,170.57,PSE&G,225.29
2023,07043,232.57,PSE&G,225.29
2023,07044,191.75,PSE&G,225.29
2023,07045,159.79,JCP&L,148.88
2023,07046,195.86,JCP&L,148.86
2023,07047,141.83,PSE&G,165.28
2023,07050,139.75,PSE&G,187.49
2023,07052,192.65,PSE&G,233.19
2023,07054,123.86,JCP&L,148.88
2023,07055,142.08,PSE&G,186.25
2023,07057,156.94,PSE&G,207.63
2023,07058,152.13,JCP&L,148.88
2023,07059,236.34,PSE&G,179.60
2023,07060,162.51,PSE&G,204.46
2023,07062,193.53,PSE&G,196.37
2023,07063,194.13,PSE&G,200.51
2023,07064,227.04,PSE&G,172.04
2023,07065,167.43,PSE&G,152.91
2023,07066,208.54,PSE&G,152.94
2023,07067,223.06,PSE&G,172.04
2023,07068,208.59,PSE&G,233.22
2023,07069,221.86,PSE&G,219.68
2023,07070,187.26,PSE&G,207.63
2023,07071,175.88,PSE&G,207.63
2023,07072,190.58,PSE&G,207.63
2023,07073,150.96,PSE&G,207.63
2023,07074,188.14,PSE&G,207.63
2023,07075,181.67,PSE&G,207.63
2023,07076,214.98,PSE&G,193.94
2023,07077,203.09,PSE&G,172.04
2023,07078,257.92,PSE&G,233.22
2023,07079,191.40,PSE&G,238.09
2023,07080,211.28,PSE&G,196.43
2023,07081,188.03,PSE&G,163.72
2023,07082,172.56,JCP&L,148.88
2023,07083,197.85,PSE&G,174.37
2023,07086,128.59,PSE&G,143.11
2023,07087,129.01,PSE&G,143.11
2023,07088,186.60,PSE&G,174.37
2023,07090,225.14,PSE&G,193.94
2023,07092,242.03,PSE&G,163.93
2023,07093,123.89,PSE&G,165.28
2023,07094,148.63,PSE&G,165.28
2023,07095,162.98,PSE&G,171.32
2023,07102,106.12,PSE&G,183.67
2023,07103,152.82,PSE&G,201.04
2023,07104,141.01,PSE&G,177.19
2023,07105,144.12,PSE&G,177.19
2023,07106,153.81,PSE&G,201.15
2023,07107,153.27,PSE&G,182.71
2023,07108,150.41,PSE&G,201.15
2023,07109,170.14,PSE&G,202.96
2023,07110,189.04,PSE&G,202.92
2023,07111,145.48,PSE&G,238.45
2023,07112,150.79,PSE&G,201.15
2023,07114,134.73,PSE&G,189.05
2023,07201,147.64,PSE&G,124.73
2023,07202,143.55,PSE&G,124.73
2023,07203,177.84,PSE&G,152.92
2023,07204,179.39,PSE&G,174.37
2023,07205,197.88,PSE&G,174.37
2023,07206,159.89,PSE&G,124.73
2023,07208,137.72,PSE&G,124.76
2023,07302,111.12,PSE&G,129.03
2023,07304,137.66,PSE&G,167.54
2023,07305,154.49,PSE&G,174.76
2023,07306,128.18,PSE&G,140.41
2023,07307,145.25,PSE&G,129.03
2023,07310,98.34,PSE&G,129.03
2023,07311,93.68,PSE&G,129.03
2023,07401,211.68,Rockland Electric,231.44
2023,07403,196.42,PSE&G,188.66
2023,07405,160.21,JCP&L,146.99
2023,07407,181.35,PSE&G,197.10
2023,07410,209.84,PSE&G,197.10
2023,07416,137.73,JCP&L,177.74
2023,07417,255.45,PSE&G,231.44
2023,07418,177.76,JCP&L,177.74
2023,07419,141.98,JCP&L,177.74
2023,07420,194.23,PSE&G,188.66
2023,07421,223.56,PSE&G,188.48
2023,07422,221.65,PSE&G,177.74
2023,07423,241.14,PSE&G,320.36
2023,07424,178.31,PSE&G,225.15
2023,07430,192.23,Rockland Electric,231.44
2023,07432,202.72,PSE&G,231.44
2023,07435,229.58,PSE&G,171.64
2023,07436,229.78,Rockland Electric,231.37
2023,07438,218.10,PSE&G,151.33
2023,07439,165.34,JCP&L,177.74
2023,07440,166.80,JCP&L,146.99
2023,07442,195.46,PSE&G,188.66
2023,07444,126.86,JCP&L,146.99
2023,07446,221.97,Rockland Electric,231.44
2023,07450,223.00,PSE&G,320.24
2023,07452,233.65,PSE&G,320.36
2023,07456,232.40,PSE&G,188.66
2023,07457,112.75,JCP&L,146.99
2023,07458,264.46,Rockland Electric,320.36
2023,07460,169.98,JCP&L,176.76
2023,07461,154.17,JCP&L,177.74
2023,07462,134.32,JCP&L,177.74
2023,07463,218.38,PSE&G,231.44
2023,07465,192.61,PSE&G,188.66
2023,07470,206.82,PSE&G,199.05
2023,07480,205.47,PSE&G,188.66
2023,07481,234.74,PSE&G,231.44
2023,07501,141.56,PSE&G,241.89
2023,07502,180.16,PSE&G,241.89
2023,07503,156.74,PSE&G,241.89
2023,07504,170.40,PSE&G,241.89
2023,07505,111.88,PSE&G,241.89
2023,07506,192.26,PSE&G,225.15
2023,07508,186.92,PSE&G,225.17
2023,07512,207.47,PSE&G,225.15
2023,07513,165.68,PSE&G,241.89
2023,07514,149.51,PSE&G,241.89
2023,07522,154.19,PSE&G,241.89
2023,07524,153.23,PSE&G,241.89
2023,07601,131.84,PSE&G,211.80
2023,07603,198.18,PSE&G,211.80
2023,07604,193.85,PSE&G,207.63
2023,07605,192.43,PSE&G,157.93
2023,07606,186.97,PSE&G,207.63
2023,07607,201.02,PSE&G,235.66
2023,07608,164.75,PSE&G,207.63
2023,07620,260.82,PSE&G,304.31
2023,07621,200.74,PSE&G,235.66
2023,07624,228.15,PSE&G,304.31
2023,07626,213.65,PSE&G,304.31
2023,07627,245.00,PSE&G,304.31
2023,07628,200.39,PSE&G,235.66
2023,07630,223.97,PSE&G,320.36
2023,07631,163.73,PSE&G,304.31
2023,07632,237.93,PSE&G,304.31
2023,07640,228.48,PSE&G,304.31
2023,07641,243.92,PSE&G,304.31
2023,07642,224.71,PSE&G,320.36
2023,07643,159.19,PSE&G,207.63
2023,07644,162.60,PSE&G,197.10
2023,07645,214.91,PSE&G,304.31
2023,07646,196.68,PSE&G,235.66
2023,07647,214.16,PSE&G,304.31
2023,07648,209.51,PSE&G,304.31
2023,07649,231.66,PSE&G,320.36
2023,07650,157.23,PSE&G,157.93
2023,07652,224.21,PSE&G,235.66
2023,07656,211.92,PSE&G,304.31
2023,07657,178.33,PSE&G,157.93
2023,07660,166.35,PSE&G,211.80
2023,07661,207.36,PSE&G,235.66
2023,07662,201.88,PSE&G,235.66
2023,07663,195.81,PSE&G,197.10
2023,07666,206.22,PSE&G,211.80
2023,07670,222.00,PSE&G,304.31
2023,07675,212.30,PSE&G,310.71
2023,07676,227.83,PSE&G,320.36
2023,07677,250.05,PSE&G,320.36
2023,07701,137.97,JCP&L,173.81
2023,07702,168.38,JCP&L,174.52
2023,07704,178.89,JCP&L,174.52
2023,07711,171.36,JCP&L,124.61
2023,07712,120.20,JCP&L,127.83
2023,07716,143.18,JCP&L,174.52
