YEAR,ZIP_Code,ZIP_Name,Avg_Monthly_Electricity_Bill
2022,08328,"Malaga, NJ",$210.88
2022,08329,"Mauricetown, NJ (PO boxes)",$180.04
2022,08330,"Mays Landing, NJ",$224.43
2022,08332,"Millville, NJ",$181.21
2022,08340,"Milmay, NJ",$209.94
2022,08341,"Minotola, NJ",$224.87
2022,08343,"Monroeville, NJ",$215.69
2022,08344,"Newfield, NJ",$206.65
2022,08345,"Newport, NJ",$180.04
2022,08346,"Newtonville, NJ",$224.87
2022,08348,"Port Elizabeth, NJ",$180.04
2022,08349,"Port Norris, NJ",$180.04
2022,08350,"Richland, NJ",$224.87
2022,08352,"Rosenhayn, NJ (PO boxes)",$224.86
2022,08353,"Shiloh, NJ",$224.86
2022,08360,"Vineland, NJ",$183.40
2022,08361,"Vineland, NJ",$180.04
2022,08401,"Atlantic City, NJ",$184.03
2022,08402,"Margate City, NJ",$184.03
2022,08403,"Longport, NJ",$184.03
2022,08406,"Ventnor City, NJ",$184.03
2022,08501,"Allentown, NJ",$183.23
2022,08502,"Belle Mead, NJ",$215.04
2022,08505,"Bordentown, NJ",$213.50
2022,08510,"Millstone Township, NJ",$179.14
2022,08511,"Cookstown, NJ",$219.22
2022,08512,"Cranbury, NJ",$216.72
2022,08514,"Cream Ridge, NJ",$174.90
2022,08515,"Chesterfield, NJ",$219.19
2022,08518,"Florence, NJ",$213.14
2022,08520,"Hightstown, NJ",$207.37
2022,08525,"Hopewell, NJ",$202.81
2022,08527,"Jackson, NJ",$169.12
2022,08528,"Kingston, NJ",$221.41
2022,08530,"Lambertville, NJ",$190.86
2022,08533,"New Egypt, NJ",$169.12
2022,08534,"Pennington, NJ",$204.89
2022,08535,"Millstone Township, NJ",$179.14
2022,08536,"Plainsboro, NJ",$229.43
2022,08540,"Princeton, NJ",$209.82
2022,08542,"Princeton, NJ",$204.89
2022,08544,"Princeton, NJ",$204.89
2022,08550,"Princeton Junction, NJ",$204.89
2022,08551,"Ringoes, NJ",$189.23
2022,08553,"Rocky Hill, NJ",$215.04
2022,08554,"Roebling, NJ",$213.14
2022,08555,"Roosevelt, NJ (PO boxes)",$179.14
2022,08558,"Skillman, NJ",$214.95
2022,08559,"Stockton, NJ",$189.23
2022,08560,"Titusville, NJ",$208.83
2022,08561,"Windsor, NJ (PO boxes)",$207.37
2022,08562,"Wrightstown, NJ",$219.22
2022,08608,"Trenton, NJ",$249.81
2022,08609,"Trenton, NJ",$237.30
2022,08610,"Trenton, NJ",$212.78
2022,08611,"Trenton, NJ",$248.82
2022,08618,"Trenton, NJ",$249.81
2022,08619,"Trenton, NJ",$207.37
2022,08620,"Trenton, NJ",$210.19
2022,08628,"Trenton, NJ",$249.81
2022,08629,"Trenton, NJ",$231.87
2022,08638,"Trenton, NJ",$249.81
2022,08640,"Joint Base Mdl, NJ",$219.22
2022,08641,"Joint Base Mdl, NJ",$219.22
2022,08648,"Lawrence Township, NJ",$205.02
2022,08690,"Trenton, NJ",$207.37
2022,08691,"Robbinsville, NJ",$207.02
2022,08701,"Lakewood, NJ",$168.81
2022,08720,"Allenwood, NJ (PO boxes)",$165.10
2022,08721,"Bayville, NJ",$156.46
2022,08722,"Beachwood, NJ",$156.46
2022,08723,"Brick, NJ",$146.44
2022,08724,"Brick, NJ",$146.52
2022,08730,"Brielle, NJ",$165.10
2022,08731,"Forked River, NJ",$174.64
2022,08732,"Island Heights, NJ (PO boxes)",$156.46
2022,08733,"Lakehurst, NJ",$169.12
2022,08734,"Lanoka Harbor, NJ",$174.64
2022,08735,"Lavallette, NJ",$156.46
2022,08736,"Manasquan, NJ",$165.10
2022,08738,"Mantoloking, NJ",$146.44
2022,08740,"Ocean Gate, NJ (PO boxes)",$156.46
2022,08741,"Pine Beach, NJ",$156.46
2022,08742,"Point Pleasant Beach, NJ",$146.44
2022,08750,"Sea Girt, NJ",$165.10
2022,08751,"Seaside Heights, NJ",$156.46
2022,08752,"Seaside Park, NJ",$156.46
2022,08753,"Toms River, NJ",$155.60
2022,08755,"Toms River, NJ",$156.46
2022,08757,"Toms River, NJ",$160.54
2022,08758,"Waretown, NJ",$174.64
2022,08759,"Manchester Township, NJ",$169.14
2022,08801,"Annandale, NJ",$189.23
2022,08802,"Asbury, NJ",$196.05
2022,08804,"Bloomsbury, NJ",$196.45
2022,08805,"Bound Brook, NJ",$193.65
2022,08807,"Bridgewater, NJ",$193.92
2022,08809,"Clinton, NJ",$189.23
2022,08810,"Dayton, NJ",$229.43
2022,08812,"Dunellen, NJ",$198.97
2022,08816,"East Brunswick, NJ",$189.27
2022,08817,"Edison, NJ",$160.85
2022,08820,"Edison, NJ",$182.87
2022,08821,"Flagtown, NJ (PO boxes)",$195.31
2022,08822,"Flemington, NJ",$189.23
2022,08823,"Franklin Park, NJ",$215.04
2022,08824,"Kendall Park, NJ",$229.43
2022,08825,"Frenchtown, NJ",$189.23
2022,08826,"Glen Gardner, NJ",$189.23
2022,08827,"Hampton, NJ",$190.96
2022,08828,"Helmetta, NJ",$142.76
2022,08829,"High Bridge, NJ",$189.23
2022,08830,"Iselin, NJ",$144.73
2022,08831,"Monroe Township, NJ",$143.47
2022,08832,"Keasbey, NJ",$160.64
2022,08833,"Lebanon, NJ",$189.23
2022,08835,"Manville, NJ",$193.65
2022,08836,"Martinsville, NJ",$194.85
2022,08837,"Edison, NJ",$160.63
2022,08840,"Metuchen, NJ",$158.16
2022,08844,"Hillsborough, NJ",$204.91
2022,08846,"Middlesex, NJ",$204.33
2022,08848,"Milford, NJ",$189.23
2022,08850,"Milltown, NJ",$176.47
2022,08852,"Monmouth Junction, NJ",$229.43
2022,08853,"Neshanic Station, NJ",$194.54
2022,08854,"Piscataway, NJ",$198.69
2022,08857,"Old Bridge, NJ",$142.79
2022,08858,"Oldwick, NJ (PO boxes)",$189.23
2022,08859,"Parlin, NJ",$149.58
2022,08861,"Perth Amboy, NJ",$152.25
2022,08863,"Fords, NJ",$153.44
2022,08865,"Phillipsburg, NJ",$211.76
2022,08867,"Pittstown, NJ",$189.23
2022,08869,"Raritan, NJ",$193.65
2022,08872,"Sayreville, NJ",$151.83
2022,08873,"Somerset, NJ",$215.04
2022,08876,"Somerville, NJ",$194.30
2022,08879,"South Amboy, NJ",$148.20
2022,08880,"South Bound Brook, NJ",$193.70
2022,08882,"South River, NJ",$167.74
2022,08884,"Spotswood, NJ",$142.76
2022,08886,"Stewartsville, NJ",$211.76
2022,08887,"Three Bridges, NJ",$189.23
2022,08889,"Whitehouse Station, NJ",$189.23
2022,08890,"Zarephath, NJ (PO boxes)",$215.04
2022,08901,"New Brunswick, NJ",$167.74
2022,08902,"North Brunswick, NJ",$207.88
2022,08904,"Highland Park, NJ",$167.74
2023,07001,"Avenel, NJ",$172.04
2023,07002,"Bayonne, NJ",$175.63
2023,07003,"Bloomfield, NJ",$202.96
2023,07004,"Fairfield, NJ",$225.29
2023,07005,"Boonton, NJ",$148.80
2023,07006,"Caldwell, NJ",$225.29
2023,07008,"Carteret, NJ",$172.04
2023,07009,"Cedar Grove, NJ",$225.29
2023,07010,"Cliffside Park, NJ",$157.93
2023,07011,"Clifton, NJ",$186.25
2023,07012,"Clifton, NJ",$186.25
2023,07013,"Clifton, NJ",$210.61
2023,07014,"Clifton, NJ",$186.25
2023,07016,"Cranford, NJ",$163.72
2023,07017,"East Orange, NJ",$187.49
2023,07018,"East Orange, NJ",$187.49
2023,07020,"Edgewater, NJ",$157.93
2023,07021,"Essex Fells, NJ",$225.29
2023,07022,"Fairview, NJ",$157.93
2023,07023,"Fanwood, NJ",$193.94
2023,07024,"Fort Lee, NJ",$157.93
2023,07026,"Garfield, NJ",$197.10
2023,07027,"Garwood, NJ",$163.72
2023,07028,"Glen Ridge, NJ",$224.87
2023,07029,"Harrison, NJ",$175.63
2023,07030,"Hoboken, NJ",$143.10
2023,07031,"North Arlington, NJ",$207.63
2023,07032,"Kearny, NJ",$175.63
2023,07033,"Kenilworth, NJ",$174.37
2023,07034,"Lake Hiawatha, NJ",$148.88
2023,07035,"Lincoln Park, NJ",$148.86
2023,07036,"Linden, NJ",$152.91
2023,07039,"Livingston, NJ",$233.22
2023,07040,"Maplewood, NJ",$238.45
2023,07041,"Millburn, NJ",$233.22
2023,07042,"Montclair, NJ",$225.29
2023,07043,"Montclair, NJ",$225.29
2023,07044,"Verona, NJ",$225.29
2023,07045,"Montville, NJ",$148.88
2023,07046,"Mountain Lakes, NJ",$148.86
2023,07047,"North Bergen, NJ",$165.28
2023,07050,"Orange, NJ",$187.49
2023,07052,"West Orange, NJ",$233.19
2023,07054,"Parsippany, NJ",$148.88
2023,07055,"Passaic, NJ",$186.25
2023,07057,"Wallington, NJ",$207.63
2023,07058,"Pine Brook, NJ",$148.88
2023,07059,"Warren, NJ",$179.60
2023,07060,"Plainfield, NJ",$204.46
2023,07062,"Plainfield, NJ",$196.37
2023,07063,"Plainfield, NJ",$200.51
2023,07064,"Port Reading, NJ",$172.04
2023,07065,"Rahway, NJ",$152.91
2023,07066,"Clark, NJ",$152.94
2023,07067,"Colonia, NJ",$172.04
2023,07068,"Roseland, NJ",$233.22
2023,07069,"Watchung, NJ",$219.68
2023,07070,"Rutherford, NJ",$207.63
2023,07071,"Lyndhurst, NJ",$207.63
2023,07072,"Carlstadt, NJ",$207.63
2023,07073,"East Rutherford, NJ",$207.63
2023,07074,"Moonachie, NJ",$207.63
2023,07075,"Wood Ridge, NJ",$207.63
2023,07076,"Scotch Plains, NJ",$193.94
2023,07077,"Sewaren, NJ",$172.04
2023,07078,"Short Hills, NJ",$233.22
2023,07079,"South Orange, NJ",$238.09
2023,07080,"South Plainfield, NJ",$196.43
2023,07081,"Springfield, NJ",$163.72
2023,07082,"Towaco, NJ",$148.88
2023,07083,"Union, NJ",$174.37
2023,07086,"Weehawken, NJ",$143.11
2023,07087,"Union City, NJ",$143.11
2023,07088,"Vauxhall, NJ",$174.37
2023,07090,"Westfield, NJ",$193.94
2023,07092,"Mountainside, NJ",$163.93
2023,07093,"West New York, NJ",$165.28
2023,07094,"Secaucus, NJ",$165.28
2023,07095,"Woodbridge, NJ",$171.32
2023,07102,"Newark, NJ",$183.67
2023,07103,"Newark, NJ",$201.04
2023,07104,"Newark, NJ",$177.19
2023,07105,"Newark, NJ",$177.19
2023,07106,"Newark, NJ",$201.15
2023,07107,"Newark, NJ",$182.71
2023,07108,"Newark, NJ",$201.15
2023,07109,"Belleville, NJ",$202.96
2023,07110,"Nutley, NJ",$202.92
2023,07111,"Irvington, NJ",$238.45
2023,07112,"Newark, NJ",$201.15
2023,07114,"Newark, NJ",$189.05
2023,07201,"Elizabeth, NJ",$124.73
2023,07202,"Elizabeth, NJ",$124.73
2023,07203,"Roselle, NJ",$152.92
2023,07204,"Roselle Park, NJ",$174.37
2023,07205,"Hillside, NJ",$174.37
2023,07206,"Elizabethport, NJ",$124.73
2023,07208,"Elizabeth, NJ",$124.76
2023,07302,"Jersey City, NJ",$129.03
2023,07304,"Jersey City, NJ",$167.54
2023,07305,"Jersey City, NJ",$174.76
2023,07306,"Jersey City, NJ",$140.41
2023,07307,"Jersey City, NJ",$129.03
2023,07310,"Jersey City, NJ",$129.03
2023,07311,"Jersey City, NJ",$129.03
2023,07401,"Allendale, NJ",$231.44
2023,07403,"Bloomingdale, NJ",$188.66
2023,07405,"Butler, NJ",$146.99
2023,07407,"Elmwood Park, NJ",$197.10
2023,07410,"Fair Lawn, NJ",$197.10
2023,07416,"Franklin, NJ",$177.74
2023,07417,"Franklin Lakes, NJ",$231.44
2023,07418,"Glenwood, NJ",$177.74
2023,07419,"Hamburg, NJ",$177.74
2023,07420,"Haskell, NJ",$188.66
2023,07421,"Hewitt, NJ",$188.48
2023,07422,"Highland Lakes, NJ",$177.74
2023,07423,"Ho Ho Kus, NJ",$320.36
2023,07424,"Little Falls, NJ",$225.15
2023,07430,"Mahwah, NJ",$231.44
2023,07432,"Midland Park, NJ",$231.44
2023,07435,"Newfoundland, NJ",$171.64
2023,07436,"Oakland, NJ",$231.37
2023,07438,"Oak Ridge, NJ",$151.33
2023,07439,"Ogdensburg, NJ",$177.74
2023,07440,"Pequannock, NJ",$146.99
2023,07442,"Pompton Lakes, NJ",$188.66
2023,07444,"Pompton Plains, NJ",$146.99
2023,07446,"Ramsey, NJ",$231.44
2023,07450,"Ridgewood, NJ",$320.24
2023,07452,"Glen Rock, NJ",$320.36
2023,07456,"Ringwood, NJ",$188.66
2023,07457,"Riverdale, NJ",$146.99
2023,07458,"Saddle River, NJ",$320.36
2023,07460,"Stockholm, NJ",$176.76
2023,07461,"Sussex, NJ",$177.74
2023,07462,"Vernon, NJ",$177.74
2023,07463,"Waldwick, NJ",$231.44
2023,07465,"Wanaque, NJ",$188.66
2023,07470,"Wayne, NJ",$199.05
2023,07480,"West Milford, NJ",$188.66
2023,07481,"Wyckoff, NJ",$231.44
2023,07501,"Paterson, NJ",$241.89
2023,07502,"Paterson, NJ",$241.89
2023,07503,"Paterson, NJ",$241.89
2023,07504,"Paterson, NJ",$241.89
2023,07505,"Paterson, NJ",$241.89
2023,07506,"Hawthorne, NJ",$225.15
2023,07508,"Haledon, NJ",$225.17
2023,07512,"Totowa, NJ",$225.15
2023,07513,"Paterson, NJ",$241.89
2023,07514,"Paterson, NJ",$241.89
2023,07522,"Paterson, NJ",$241.89
2023,07524,"Paterson, NJ",$241.89
2023,07601,"Hackensack, NJ",$211.80
2023,07603,"Bogota, NJ",$211.80
2023,07604,"Hasbrouck Heights, NJ",$207.63
2023,07605,"Leonia, NJ",$157.93
2023,07606,"South Hackensack, NJ",$207.63
2023,07607,"Maywood, NJ",$235.66
2023,07608,"Teterboro, NJ",$207.63
2023,07620,"Alpine, NJ (PO boxes)",$304.31
2023,07621,"Bergenfield, NJ",$235.66
2023,07624,"Closter, NJ",$304.31
2023,07626,"Cresskill, NJ",$304.31
2023,07627,"Demarest, NJ",$304.31
2023,07628,"Dumont, NJ",$235.66
2023,07630,"Emerson, NJ",$320.36
2023,07631,"Englewood, NJ",$304.31
2023,07632,"Englewood Cliffs, NJ",$304.31
2023,07640,"Harrington Park, NJ",$304.31
2023,07641,"Haworth, NJ",$304.31
2023,07642,"Hillsdale, NJ",$320.36
2023,07643,"Little Ferry, NJ",$207.63
2023,07644,"Lodi, NJ",$197.10
2023,07645,"Montvale, NJ",$304.31
2023,07646,"New Milford, NJ",$235.66
2023,07647,"Northvale, NJ",$304.31
2023,07648,"Norwood, NJ",$304.31
2023,07649,"Oradell, NJ",$320.36
2023,07650,"Palisades Park, NJ",$157.93
2023,07652,"Paramus, NJ",$235.66
2023,07656,"Park Ridge, NJ",$304.31
2023,07657,"Ridgefield, NJ",$157.93
2023,07660,"Ridgefield Park, NJ",$211.80
2023,07661,"River Edge, NJ",$235.66
2023,07662,"Rochelle Park, NJ",$235.66
2023,07663,"Saddle Brook, NJ",$197.10
2023,07666,"Teaneck, NJ",$211.80
2023,07670,"Tenafly, NJ",$304.31
2023,07675,"Westwood, NJ",$310.71
2023,07676,"Township Of Washington, NJ",$320.36
2023,07677,"Woodcliff Lake, NJ",$320.36
2023,07701,"Red Bank, NJ",$173.81
2023,07702,"Shrewsbury, NJ",$174.52
2023,07703,"Fort Monmouth, NJ",$124.61
2023,07704,"Fair Haven, NJ",$174.52
2023,07711,"Allenhurst, NJ",$124.61
2023,07712,"Asbury Park, NJ",$127.83
2023,07716,"Atlantic Highlands, NJ",$174.52
2023,07717,"Avon By The Sea, NJ",$156.08
2023,07718,"Belford, NJ",$174.52
2023,07719,"Belmar, NJ",$156.08
2023,07720,"Bradley Beach, NJ",$156.08
2023,07721,"Cliffwood, NJ",$172.77
2023,07722,"Colts Neck, NJ",$161.90
2023,07723,"Deal, NJ",$124.61
2023,07724,"Eatontown, NJ",$127.00
2023,07726,"Englishtown, NJ",$207.66
2023,07727,"Farmingdale, NJ",$161.09
2023,07728,"Freehold, NJ",$202.22
2023,07730,"Hazlet, NJ",$173.61
2023,07731,"Howell, NJ",$161.90
2023,07732,"Highlands, NJ",$174.52
2023,07733,"Holmdel, NJ",$173.61
2023,07734,"Keansburg, NJ",$174.30
2023,07735,"Keyport, NJ",$171.70
2023,07737,"Leonardo, NJ",$174.52
2023,07738,"Lincroft, NJ",$173.61
2023,07739,"Little Silver, NJ",$174.52
2023,07740,"Long Branch, NJ",$124.61
2023,07746,"Marlboro, NJ",$161.91
2023,07747,"Matawan, NJ",$167.82
2023,07748,"Middletown, NJ",$174.24
2023,07750,"Monmouth Beach, NJ",$174.52
2023,07751,"Morganville, NJ",$161.91
2023,07753,"Neptune, NJ",$156.08
2023,07755,"Oakhurst, NJ",$124.61
2023,07756,"Ocean Grove, NJ",$156.08
2023,07757,"Oceanport, NJ",$124.61
2023,07758,"Port Monmouth, NJ",$174.52
2023,07760,"Rumson, NJ",$174.52
2023,07762,"Spring Lake, NJ",$156.08
2023,07764,"West Long Branch, NJ",$124.61
2023,07801,"Dover, NJ",$148.47
2023,07803,"Mine Hill, NJ",$172.23
2023,07820,"Allamuchy, NJ (PO boxes)",$137.38
2023,07821,"Andover, NJ",$174.52
2023,07822,"Augusta, NJ",$177.74
2023,07823,"Belvidere, NJ",$137.38
2023,07825,"Blairstown, NJ",$138.08
2023,07826,"Branchville, NJ",$177.74
2023,07827,"Montague, NJ",$177.74
2023,07828,"Budd Lake, NJ",$172.23
2023,07830,"Califon, NJ",$172.11
2023,07831,"Changewater, NJ",$137.38
2023,07832,"Columbia, NJ",$137.38
2023,07833,"Delaware, NJ (PO boxes)",$137.38
2023,07834,"Denville, NJ",$147.13
2023,07836,"Flanders, NJ",$172.23
2023,07838,"Great Meadows, NJ",$137.38
2023,07840,"Hackettstown, NJ",$144.40
2023,07842,"Hibernia, NJ (PO boxes)",$146.99
2023,07843,"Hopatcong, NJ",$177.74
2023,07844,"Hope, NJ (PO boxes)",$137.38
2023,07846,"Johnsonburg, NJ (PO boxes)",$137.38
2023,07847,"Kenvil, NJ",$172.23
2023,07848,"Lafayette, NJ",$177.74
2023,07849,"Lake Hopatcong, NJ",$147.22
2023,07850,"Landing, NJ",$172.23
2023,07851,"Layton, NJ",$177.74
2023,07852,"Ledgewood, NJ",$172.23
2023,07853,"Long Valley, NJ",$172.23
2023,07856,"Mount Arlington, NJ",$172.23
2023,07857,"Netcong, NJ",$172.23
2023,07860,"Newton, NJ",$176.99
2023,07863,"Oxford, NJ",$137.38
2023,07865,"Port Murray, NJ",$150.65
2023,07866,"Rockaway, NJ",$146.99
2023,07869,"Randolph, NJ",$171.98
2023,07870,"Schooleys Mountain, NJ (PO boxes)",$172.23
2023,07871,"Sparta, NJ",$177.74
2023,07874,"Stanhope, NJ",$177.59
2023,07876,"Succasunna, NJ",$172.23
2023,07878,"Mount Tabor, NJ (PO boxes)",$148.88
2023,07880,"Vienna, NJ (PO boxes)",$137.38
2023,07881,"Wallpack Center, NJ",$nan
2023,07882,"Washington, NJ",$138.01
2023,07885,"Wharton, NJ",$148.38
2023,07901,"Summit, NJ",$163.72
2023,07920,"Basking Ridge, NJ",$178.86
2023,07921,"Bedminster, NJ",$179.08
2023,07922,"Berkeley Heights, NJ",$163.72
2023,07924,"Bernardsville, NJ",$179.08
2023,07926,"Brookside, NJ (PO boxes)",$172.23
2023,07927,"Cedar Knolls, NJ",$168.09
2023,07928,"Chatham, NJ",$168.09
2023,07930,"Chester, NJ",$172.23
2023,07931,"Far Hills, NJ",$177.66
2023,07932,"Florham Park, NJ",$168.09
2023,07933,"Gillette, NJ",$168.09
2023,07934,"Gladstone, NJ",$179.08
2023,07935,"Green Village, NJ",$168.09
2023,07936,"East Hanover, NJ",$148.88
2023,07939,"Lyons, NJ",$179.08
2023,07940,"Madison, NJ",$168.09
2023,07945,"Mendham, NJ",$172.23
2023,07946,"Millington, NJ",$168.09
2023,07950,"Morris Plains, NJ",$157.42
2023,07960,"Morristown, NJ",$168.19
2023,07961,"Convent Station, NJ (PO boxes)",$168.09
2023,07970,"Mount Freedom, NJ (PO boxes)",$172.23
2023,07974,"New Providence, NJ",$163.72
2023,07976,"New Vernon, NJ",$168.09
2023,07977,"Peapack, NJ (PO boxes)",$179.08
2023,07979,"Pottersville, NJ (PO boxes)",$172.91
2023,07980,"Stirling, NJ",$168.09
2023,07981,"Whippany, NJ",$168.09
2023,08001,"Alloway, NJ (PO boxes)",$309.65
2023,08002,"Cherry Hill, NJ",$219.86
2023,08003,"Cherry Hill, NJ",$219.85
2023,08004,"Atco, NJ",$194.62
2023,08005,"Barnegat, NJ",$176.12
2023,08006,"Barnegat Light, NJ (PO boxes)",$176.12
2023,08007,"Barrington, NJ",$196.95
2023,08008,"Beach Haven, NJ",$176.12
2023,08009,"Berlin, NJ",$194.62
2023,08010,"Beverly, NJ",$224.27
2023,08011,"Birmingham, NJ (PO boxes)",$208.02
2023,08012,"Blackwood, NJ",$191.58
2023,08014,"Bridgeport, NJ",$229.92
2023,08015,"Browns Mills, NJ",$208.02
2023,08016,"Burlington, NJ",$224.12
2023,08019,"Chatsworth, NJ",$208.02
2023,08020,"Clarksboro, NJ",$229.92
2023,08021,"Clementon, NJ",$195.97
2023,08022,"Columbus, NJ",$208.02
2023,08023,"Deepwater, NJ (PO boxes)",$309.65
2023,08026,"Gibbsboro, NJ",$219.86
2023,08027,"Gibbstown, NJ",$229.92
2023,08028,"Glassboro, NJ",$229.11
2023,08029,"Glendora, NJ",$194.62
2023,08030,"Gloucester City, NJ",$214.60
2023,08031,"Bellmawr, NJ",$194.62
2023,08032,"Grenloch, NJ",$187.81
2023,08033,"Haddonfield, NJ",$213.28
2023,08034,"Cherry Hill, NJ",$219.86
2023,08035,"Haddon Heights, NJ",$197.05
2023,08036,"Hainesport, NJ",$208.02
2023,08037,"Hammonton, NJ",$186.13
2023,08038,"Hancocks Bridge, NJ (PO boxes)",$309.65
2023,08039,"Harrisonville, NJ (PO boxes)",$229.92
2023,08041,"Jobstown, NJ",$208.02
2023,08042,"Juliustown, NJ (PO boxes)",$208.02
2023,08043,"Voorhees, NJ",$219.86
2023,08045,"Lawnside, NJ",$197.05
2023,08046,"Willingboro, NJ",$224.27
2023,08048,"Lumberton, NJ",$208.02
2023,08049,"Magnolia, NJ",$196.62
2023,08050,"Manahawkin, NJ",$176.12
2023,08051,"Mantua, NJ",$219.02
2023,08052,"Maple Shade, NJ",$201.62
2023,08053,"Marlton, NJ",$201.60
2023,08054,"Mount Laurel, NJ",$201.60
2023,08055,"Medford, NJ",$201.61
2023,08056,"Mickleton, NJ",$229.92
2023,08057,"Moorestown, NJ",$201.96
2023,08059,"Mount Ephraim, NJ",$194.76
2023,08060,"Mount Holly, NJ",$208.02
2023,08061,"Mount Royal, NJ",$229.92
2023,08062,"Mullica Hill, NJ",$229.92
2023,08063,"National Park, NJ",$187.81
2023,08064,"New Lisbon, NJ (PO boxes)",$208.02
2023,08065,"Palmyra, NJ",$224.27
2023,08066,"Paulsboro, NJ",$187.89
2023,08067,"Pedricktown, NJ",$309.65
2023,08068,"Pemberton, NJ",$208.02
2023,08069,"Penns Grove, NJ",$309.65
2023,08070,"Pennsville, NJ",$309.65
2023,08071,"Pitman, NJ",$229.92
2023,08072,"Quinton, NJ (PO boxes)",$309.65
2023,08073,"Rancocas, NJ (PO boxes)",$208.02
2023,08074,"Richwood, NJ (PO boxes)",$229.92
2023,08075,"Riverside, NJ",$224.27
2023,08077,"Riverton, NJ",$224.21
2023,08078,"Runnemede, NJ",$194.62
2023,08079,"Salem, NJ",$309.65
2023,08080,"Sewell, NJ",$194.75
2023,08081,"Sicklerville, NJ",$194.35
2023,08083,"Somerdale, NJ",$196.19
2023,08084,"Stratford, NJ",$197.05
2023,08085,"Swedesboro, NJ",$230.43
2023,08086,"Thorofare, NJ",$187.81
2023,08087,"Tuckerton, NJ",$176.98
2023,08088,"Vincentown, NJ",$208.02
2023,08089,"Waterford Works, NJ",$194.62
2023,08090,"Wenonah, NJ",$187.81
2023,08091,"West Berlin, NJ",$194.62
2023,08092,"West Creek, NJ",$176.12
2023,08093,"Westville, NJ",$187.81
2023,08094,"Williamstown, NJ",$226.34
2023,08095,"Winslow, NJ (PO boxes)",$194.62
2023,08096,"Woodbury, NJ",$187.81
2023,08097,"Woodbury Heights, NJ",$187.81
2023,08098,"Woodstown, NJ",$309.51
2023,08102,"Camden, NJ",$218.12
2023,08103,"Camden, NJ",$218.12
2023,08104,"Camden, NJ",$218.10
2023,08105,"Camden, NJ",$218.12
2023,08106,"Audubon, NJ",$197.05
2023,08107,"Oaklyn, NJ",$201.27
2023,08108,"Collingswood, NJ",$197.05
2023,08109,"Merchantville, NJ",$218.12
2023,08110,"Pennsauken, NJ",$218.12
2023,08201,"Absecon, NJ",$190.57
2023,08202,"Avalon, NJ",$207.78
2023,08203,"Brigantine, NJ",$190.57
2023,08204,"Cape May, NJ",$207.78
2023,08205,"Absecon, NJ",$190.57
2023,08210,"Cape May Court House, NJ",$207.78
2023,08212,"Cape May Point, NJ (PO boxes)",$207.78
2023,08215,"Egg Harbor City, NJ",$190.23
2023,08217,"Elwood, NJ (PO boxes)",$183.98
2023,08221,"Linwood, NJ",$189.01
2023,08223,"Marmora, NJ",$207.78
2023,08224,"New Gretna, NJ (PO boxes)",$208.02
2023,08225,"Northfield, NJ",$190.57
2023,08226,"Ocean City, NJ",$207.78
2023,08230,"Ocean View, NJ",$207.78
2023,08232,"Pleasantville, NJ",$189.47
2023,08234,"Egg Harbor Township, NJ",$183.98
2023,08240,"Pomona, NJ (PO boxes)",$190.57
2023,08241,"Port Republic, NJ",$190.57
2023,08242,"Rio Grande, NJ",$207.78
2023,08243,"Sea Isle City, NJ",$207.78
2023,08244,"Somers Point, NJ",$207.68
2023,08245,"South Dennis, NJ (PO boxes)",$207.78
2023,08246,"South Seaville, NJ (PO boxes)",$207.78
2023,08247,"Stone Harbor, NJ",$207.78
2023,08248,"Strathmere, NJ (PO boxes)",$207.78
2023,08251,"Villas, NJ",$207.78
2023,08260,"Wildwood, NJ",$207.78
2023,08270,"Woodbine, NJ",$206.22
2023,08302,"Bridgeton, NJ",$290.67
2023,08310,"Buena, NJ",$183.98
2023,08311,"Cedarville, NJ",$190.66
2023,08312,"Clayton, NJ",$229.92
2023,08314,"Delmont, NJ",$190.66
2023,08316,"Dorchester, NJ (PO boxes)",$190.66
2023,08317,"Dorothy, NJ",$183.98
2023,08318,"Elmer, NJ",$309.65
2023,08319,"Estell Manor, NJ",$183.98
2023,08320,"Fairton, NJ (PO boxes)",$190.66
2023,08321,"Fortescue, NJ (PO boxes)",$190.66
2023,08322,"Franklinville, NJ",$229.92
2023,08323,"Greenwich, NJ",$309.65
2023,08324,"Heislerville, NJ",$190.66
2023,08326,"Landisville, NJ",$183.98
2023,08327,"Leesburg, NJ",$190.66
2023,08328,"Malaga, NJ",$229.92
2023,08329,"Mauricetown, NJ (PO boxes)",$190.66
2023,08330,"Mays Landing, NJ",$184.05
2023,08332,"Millville, NJ",$193.80
2023,08340,"Milmay, NJ",$186.11
2023,08341,"Minotola, NJ",$183.98
2023,08343,"Monroeville, NJ",$257.27
2023,08344,"Newfield, NJ",$228.93
2023,08345,"Newport, NJ",$190.66
2023,08346,"Newtonville, NJ",$183.98
2023,08348,"Port Elizabeth, NJ",$190.66
2023,08349,"Port Norris, NJ",$190.66
2023,08350,"Richland, NJ",$183.98
2023,08352,"Rosenhayn, NJ (PO boxes)",$309.65
2023,08353,"Shiloh, NJ",$309.65
2023,08360,"Vineland, NJ",$191.42
2023,08361,"Vineland, NJ",$190.66
2023,08401,"Atlantic City, NJ",$190.57
2023,08402,"Margate City, NJ",$190.57
2023,08403,"Longport, NJ",$190.57
2023,08406,"Ventnor City, NJ",$190.57
